prev,dens,urb,rur,y
19856,550,10399146,17344192,20891
20891,550,10399146,17344192,21930
21930,550,10399146,17344192,22928
22928,550,10399146,17344192,23903
23903,550,10399146,17344192,24889
24889,550,10399146,17344192,25889
25889,550,10399146,17344192,26909
26909,550,10399146,17344192,27936
27936,550,10399146,17344192,29013
29013,550,10399146,17344192,30041
30041,550,10399146,17344192,31206
31206,550,10399146,17344192,32696
32696,550,10399146,17344192,34400
34400,550,10399146,17344192,36084
36084,550,10399146,17344192,37824
37824,550,10399146,17344192,39327
39327,550,10399146,17344192,40643
40643,550,10399146,17344192,41779
41779,550,10399146,17344192,43284
43284,550,10399146,17344192,44577
44577,550,10399146,17344192,46090
46090,550,10399146,17344192,47836
47836,550,10399146,17344192,49378
49378,550,10399146,17344192,50848
50848,550,10399146,17344192,52526
52526,550,10399146,17344192,53992
53992,550,10399146,17344192,55508
55508,550,10399146,17344192,56989
56989,550,10399146,17344192,58515
58515,550,10399146,17344192,60013
60013,550,10399146,17344192,61527
61527,550,10399146,17344192,63473
63473,550,10399146,17344192,65583
65583,550,10399146,17344192,67547
67547,550,10399146,17344192,69684
69684,550,10399146,17344192,72143
72143,550,10399146,17344192,74616
74616,550,10399146,17344192,77057
77057,550,10399146,17344192,79679
79679,550,10399146,17344192,82113
82113,550,10399146,17344192,84482
84482,550,10399146,17344192,87184
1,201,17048085,51500352,15
15,201,17048085,51500352,15
15,201,17048085,51500352,15
15,201,17048085,51500352,15
15,201,17048085,51500352,15
15,201,17048085,51500352,15
15,201,17048085,51500352,15
15,201,17048085,51500352,3
3,201,17048085,51500352,3
3,201,17048085,51500352,3
3,201,17048085,51500352,3
3,201,17048085,51500352,4
4,201,17048085,51500352,4
4,201,17048085,51500352,4
4,201,17048085,51500352,4
4,201,17048085,51500352,7
7,201,17048085,51500352,17
17,201,17048085,51500352,17
17,201,17048085,51500352,24
24,201,17048085,51500352,28
28,201,17048085,51500352,32
32,201,17048085,51500352,36
36,201,17048085,51500352,41
41,201,17048085,51500352,41
41,201,17048085,51500352,54
54,201,17048085,51500352,55
55,201,17048085,51500352,59
59,201,17048085,51500352,74
74,201,17048085,51500352,93
93,201,17048085,51500352,108
108,201,17048085,51500352,167
167,201,17048085,51500352,200
200,201,17048085,51500352,200
200,201,17048085,51500352,274
274,201,17048085,51500352,288
288,201,17048085,51500352,328
328,201,17048085,51500352,383
383,201,17048085,51500352,463
463,201,17048085,51500352,553
553,201,17048085,51500352,700
700,201,17048085,51500352,812
812,201,17048085,51500352,879
879,201,17048085,51500352,1005
1005,201,17048085,51500352,1023
1023,201,17048085,51500352,1131
1131,201,17048085,51500352,1229
1229,201,17048085,51500352,1351
1351,201,17048085,51500352,1478
1478,201,17048085,51500352,1576
1576,201,17048085,51500352,1801
1801,201,17048085,51500352,1890
1890,201,17048085,51500352,1964
1964,201,17048085,51500352,2034
2034,201,17048085,51500352,2083
2083,201,17048085,51500352,2185
2185,201,17048085,51500352,2262
2262,201,17048085,51500352,2364
2364,201,17048085,51500352,2438
2438,201,17048085,51500352,2584
2584,201,17048085,51500352,2666
2666,201,17048085,51500352,2772
2772,201,17048085,51500352,2886
2886,201,17048085,51500352,3061
3061,201,17048085,51500352,3158
3158,201,17048085,51500352,3317
3317,201,17048085,51500352,3427
3427,201,17048085,51500352,3579
3579,201,17048085,51500352,3708
3708,201,17048085,51500352,3814
3814,201,17048085,51500352,3988
3988,201,17048085,51500352,4126
4126,201,17048085,51500352,4328
4328,201,17048085,51500352,4534
4534,201,17048085,51500352,4727
4727,201,17048085,51500352,4960
4960,201,17048085,51500352,5202
5202,201,17048085,51500352,5507
5507,201,17048085,51500352,5845
5845,201,17048085,51500352,6015
6015,201,17048085,51500352,6227
6227,201,17048085,51500352,6494
6494,201,17048085,51500352,6742
6742,201,17048085,51500352,7028
7028,201,17048085,51500352,7300
7300,201,17048085,51500352,7536
7536,201,17048085,51500352,7703
7703,201,17048085,51500352,8067
8067,201,17048085,51500352,8365
8365,201,17048085,51500352,8617
8617,201,17048085,51500352,8831
8831,201,17048085,51500352,8980
8980,201,17048085,51500352,9373
9373,201,17048085,51500352,9652
9652,201,17048085,51500352,9862
9862,201,17048085,51500352,10084
10084,201,17048085,51500352,10331
10331,201,17048085,51500352,10599
10599,201,17048085,51500352,10763
10763,201,17048085,51500352,11245
11245,201,17048085,51500352,11600
11600,201,17048085,51500352,11838
11838,201,17048085,51500352,12068
12068,201,17048085,51500352,12401
12401,201,17048085,51500352,12694
12694,201,17048085,51500352,12981
12981,201,17048085,51500352,13216
13216,201,17048085,51500352,13542
13542,201,17048085,51500352,13857
13857,201,17048085,51500352,14156
14156,201,17048085,51500352,14536
14536,201,17048085,51500352,14930
14930,201,17048085,51500352,15232
15232,201,17048085,51500352,15627
15627,201,17048085,51500352,16009
16009,201,17048085,51500352,16296
16296,201,17048085,51500352,16660
16660,201,17048085,51500352,16944
16944,201,17048085,51500352,17271
17271,201,17048085,51500352,17660
17660,201,17048085,51500352,18014
18014,201,17048085,51500352,18312
18312,201,17048085,51500352,18662
18662,201,17048085,51500352,19052
19052,201,17048085,51500352,19532
19532,201,17048085,51500352,20164
20164,201,17048085,51500352,20688
20688,201,17048085,51500352,21404
21404,201,17048085,51500352,22063
22063,201,17048085,51500352,22563
22563,201,17048085,51500352,23174
23174,201,17048085,51500352,23748
23748,201,17048085,51500352,24392
24392,201,17048085,51500352,24936
24936,201,17048085,51500352,25571
25571,201,17048085,51500352,26437
26437,201,17048085,51500352,27174
27174,201,17048085,51500352,27789
27789,201,17048085,51500352,28500
28500,201,17048085,51500352,29434
29434,201,17048085,51500352,30390
30390,201,17048085,51500352,31373
31373,201,17048085,51500352,32334
32334,201,17048085,51500352,33220
33220,201,17048085,51500352,34178
34178,201,17048085,51500352,35298
35298,201,17048085,51500352,35909
35909,201,17048085,51500352,36878
36878,201,17048085,51500352,38514
38514,201,17048085,51500352,38964
38964,201,17048085,51500352,40145
40145,201,17048085,51500352,41298
41298,201,17048085,51500352,42646
42646,201,17048085,51500352,43804
43804,201,17048085,51500352,44975
44975,201,17048085,51500352,46679
46679,201,17048085,51500352,47272
47272,201,17048085,51500352,48996
48996,201,17048085,51500352,50157
50157,201,17048085,51500352,51328
51328,201,17048085,51500352,52497
52497,201,17048085,51500352,53670
53670,201,17048085,51500352,54887
54887,201,17048085,51500352,56100
56100,201,17048085,51500352,57414
57414,201,17048085,51500352,58692
58692,201,17048085,51500352,59979
59979,201,17048085,51500352,61296
61296,201,17048085,51500352,62630
62630,201,17048085,51500352,63977
63977,201,17048085,51500352,65289
65289,201,17048085,51500352,66619
66619,201,17048085,51500352,67954
67954,201,17048085,51500352,69264
69264,201,17048085,51500352,70609
70609,201,17048085,51500352,71955
71955,201,17048085,51500352,73325
73325,201,17048085,51500352,74670
74670,201,17048085,51500352,76015
76015,201,17048085,51500352,77370
77370,201,17048085,51500352,78777
78777,201,17048085,51500352,80227
80227,201,17048085,51500352,81693
81693,201,17048085,51500352,83163
83163,201,17048085,51500352,84674
84674,201,17048085,51500352,86227
86227,201,17048085,51500352,87797
87797,201,17048085,51500352,89363
89363,201,17048085,51500352,90956
90956,201,17048085,51500352,92536
92536,201,17048085,51500352,94126
94126,201,17048085,51500352,95736
95736,201,17048085,51500352,97376
97376,201,17048085,51500352,99036
99036,201,17048085,51500352,100705
100705,201,17048085,51500352,102408
102408,201,17048085,51500352,104138
104138,201,17048085,51500352,105898
105898,201,17048085,51500352,107680
1,86,153578,456999,1
1,86,153578,456999,1
1,86,153578,456999,1
1,86,153578,456999,1
1,86,153578,456999,1
1,86,153578,456999,1
1,86,153578,456999,1
1,86,153578,456999,1
1,86,153578,456999,1
1,86,153578,456999,1
1,86,153578,456999,2
2,86,153578,456999,2
2,86,153578,456999,3
3,86,153578,456999,7
7,86,153578,456999,7
7,86,153578,456999,7
7,86,153578,456999,13
13,86,153578,456999,13
13,86,153578,456999,14
14,86,153578,456999,63
63,86,153578,456999,63
63,86,153578,456999,68
68,86,153578,456999,68
68,86,153578,456999,70
70,86,153578,456999,70
70,86,153578,456999,70
70,86,153578,456999,70
70,86,153578,456999,70
70,86,153578,456999,78
78,86,153578,456999,78
78,86,153578,456999,79
79,86,153578,456999,84
84,86,153578,456999,85
85,86,153578,456999,86
86,86,153578,456999,87
87,86,153578,456999,88
88,86,153578,456999,88
88,86,153578,456999,89
89,86,153578,456999,101
101,86,153578,456999,102
102,86,153578,456999,102
102,86,153578,456999,103
103,86,153578,456999,123
123,86,153578,456999,125
125,86,153578,456999,125
125,86,153578,456999,133
133,86,153578,456999,134
134,86,153578,456999,134
134,86,153578,456999,151
151,86,153578,456999,153
153,86,153578,456999,192
192,86,153578,456999,209
209,86,153578,456999,220
220,86,153578,456999,243
243,86,153578,456999,266
266,86,153578,456999,275
275,86,153578,456999,283
283,86,153578,456999,305
305,86,153578,456999,330
330,86,153578,456999,438
438,86,153578,456999,460
460,86,153578,456999,477
477,86,153578,456999,499
499,86,153578,456999,545
545,86,153578,456999,555
555,86,153578,456999,579
579,86,153578,456999,596
596,86,153578,456999,610
610,86,153578,456999,639
639,86,153578,456999,650
650,86,153578,456999,658
658,86,153578,456999,688
688,86,153578,456999,783
783,86,153578,456999,800
800,86,153578,456999,829
829,86,153578,456999,854
854,86,153578,456999,860
860,86,153578,456999,866
866,86,153578,456999,910
910,86,153578,456999,913
913,86,153578,456999,930
930,86,153578,456999,931
931,86,153578,456999,1080
1080,86,153578,456999,1148
1148,86,153578,456999,1167
1167,86,153578,456999,1187
1187,86,153578,456999,1207
1207,86,153578,456999,1232
1232,86,153578,456999,1290
1290,86,153578,456999,1336
1336,86,153578,456999,1381
1381,86,153578,456999,1403
1403,86,153578,456999,1446
1446,86,153578,456999,1475
1475,86,153578,456999,1486
1486,86,153578,456999,1542
1542,86,153578,456999,1576
1576,86,153578,456999,1602
1602,86,153578,456999,1627
1627,86,153578,456999,1652
1652,86,153578,456999,1670
1670,86,153578,456999,1704
1704,86,153578,456999,1738
1738,86,153578,456999,1843
1843,86,153578,456999,1901
1901,86,153578,456999,1910
1910,86,153578,456999,1939
1939,86,153578,456999,1958
1958,86,153578,456999,1989
1989,86,153578,456999,2009
2009,86,153578,456999,2026
2026,86,153578,456999,2055
2055,86,153578,456999,2086
2086,86,153578,456999,2119
2119,86,153578,456999,2173
2173,86,153578,456999,2221
1,555,34917440,37229590,1
1,555,34917440,37229590,1
1,555,34917440,37229590,1
1,555,34917440,37229590,1
1,555,34917440,37229590,1
1,555,34917440,37229590,1
1,555,34917440,37229590,1
1,555,34917440,37229590,1
1,555,34917440,37229590,1
1,555,34917440,37229590,1
1,555,34917440,37229590,1
1,555,34917440,37229590,2
2,555,34917440,37229590,3
3,555,34917440,37229590,3
3,555,34917440,37229590,7
7,555,34917440,37229590,9
9,555,34917440,37229590,15
15,555,34917440,37229590,18
18,555,34917440,37229590,26
26,555,34917440,37229590,29
29,555,34917440,37229590,40
40,555,34917440,37229590,49
49,555,34917440,37229590,67
67,555,34917440,37229590,74
74,555,34917440,37229590,234
234,555,34917440,37229590,234
234,555,34917440,37229590,309
309,555,34917440,37229590,411
411,555,34917440,37229590,485
485,555,34917440,37229590,571
571,555,34917440,37229590,621
621,555,34917440,37229590,690
690,555,34917440,37229590,738
738,555,34917440,37229590,834
834,555,34917440,37229590,911
911,555,34917440,37229590,969
969,555,34917440,37229590,1075
1075,555,34917440,37229590,1173
1173,555,34917440,37229590,1204
1204,555,34917440,37229590,1242
1242,555,34917440,37229590,1267
1267,555,34917440,37229590,1323
1323,555,34917440,37229590,1372
1372,555,34917440,37229590,1477
1477,555,34917440,37229590,1520
1520,555,34917440,37229590,1596
1596,555,34917440,37229590,1629
1629,555,34917440,37229590,1683
1683,555,34917440,37229590,1755
1755,555,34917440,37229590,1821
1821,555,34917440,37229590,1885
1885,555,34917440,37229590,1937
1937,555,34917440,37229590,2058
2058,555,34917440,37229590,2162
2162,555,34917440,37229590,2323
2323,555,34917440,37229590,2526
2526,555,34917440,37229590,2757
2757,555,34917440,37229590,3023
3023,555,34917440,37229590,3550
3550,555,34917440,37229590,4058
4058,555,34917440,37229590,4829
4829,555,34917440,37229590,5409
5409,555,34917440,37229590,6009
6009,555,34917440,37229590,6535
6535,555,34917440,37229590,7204
7204,555,34917440,37229590,8002
8002,555,34917440,37229590,8718
8718,555,34917440,37229590,9227
9227,555,34917440,37229590,9674
9674,555,34917440,37229590,10108
10108,555,34917440,37229590,10585
10585,555,34917440,37229590,11224
11224,555,34917440,37229590,11760
11760,555,34917440,37229590,12448
12448,555,34917440,37229590,13191
13191,555,34917440,37229590,13967
13967,555,34917440,37229590,14753
14753,555,34917440,37229590,15512
15512,555,34917440,37229590,16277
16277,555,34917440,37229590,17082
17082,555,34917440,37229590,17728
17728,555,34917440,37229590,18545
18545,555,34917440,37229590,19372
19372,555,34917440,37229590,20246
20246,555,34917440,37229590,21184
21184,555,34917440,37229590,22333
22333,555,34917440,37229590,23495
23495,555,34917440,37229590,24586
24586,555,34917440,37229590,25872
25872,555,34917440,37229590,27256
27256,555,34917440,37229590,28694
28694,555,34917440,37229590,30152
30152,555,34917440,37229590,31667
31667,555,34917440,37229590,33229
33229,555,34917440,37229590,34914
34914,555,34917440,37229590,36841
36841,555,34917440,37229590,38716
38716,555,34917440,37229590,40698
40698,555,34917440,37229590,42687
42687,555,34917440,37229590,44661
44661,555,34917440,37229590,46504
46504,555,34917440,37229590,48019
48019,555,34917440,37229590,50193
50193,555,34917440,37229590,52334
52334,555,34917440,37229590,54449
54449,555,34917440,37229590,56845
56845,555,34917440,37229590,59377
59377,555,34917440,37229590,62087
62087,555,34917440,37229590,64603
64603,555,34917440,37229590,67468
67468,555,34917440,37229590,70977
70977,555,34917440,37229590,74622
74622,555,34917440,37229590,78335
78335,555,34917440,37229590,82275
82275,555,34917440,37229590,86224
86224,555,34917440,37229590,90167
90167,555,34917440,37229590,94049
94049,555,34917440,37229590,98392
98392,555,34917440,37229590,102721
102721,555,34917440,37229590,107001
107001,555,34917440,37229590,111151
111151,555,34917440,37229590,114978
114978,555,34917440,37229590,118594
118594,555,34917440,37229590,122350
122350,555,34917440,37229590,126581
126581,555,34917440,37229590,130261
130261,555,34917440,37229590,134226
134226,555,34917440,37229590,138470
138470,555,34917440,37229590,142798
142798,555,34917440,37229590,147324
147324,555,34917440,37229590,151820
151820,555,34917440,37229590,156369
156369,555,34917440,37229590,160907
160907,555,34917440,37229590,165714
165714,555,34917440,37229590,170693
170693,555,34917440,37229590,175678
175678,555,34917440,37229590,180643
180643,555,34917440,37229590,186492
186492,555,34917440,37229590,192964
192964,555,34917440,37229590,199749
199749,555,34917440,37229590,206737
206737,555,34917440,37229590,213723
213723,555,34917440,37229590,220716
220716,555,34917440,37229590,227688
227688,555,34917440,37229590,234114
234114,555,34917440,37229590,239978
239978,555,34917440,37229590,245859
245859,555,34917440,37229590,251738
251738,555,34917440,37229590,257613
257613,555,34917440,37229590,263222
263222,555,34917440,37229590,268285
268285,555,34917440,37229590,273460
273460,555,34917440,37229590,279144
279144,555,34917440,37229590,285024
285024,555,34917440,37229590,290907
290907,555,34917440,37229590,296901
296901,555,34917440,37229590,302815
302815,555,34917440,37229590,308649
308649,555,34917440,37229590,314520
314520,555,34917440,37229590,320355
320355,555,34917440,37229590,326245
326245,555,34917440,37229590,332105
332105,555,34917440,37229590,338055
338055,555,34917440,37229590,343945
343945,555,34917440,37229590,349654
349654,555,34917440,37229590,355449
355449,555,34917440,37229590,361435
361435,555,34917440,37229590,367430
367430,555,34917440,37229590,373410
373410,555,34917440,37229590,379385
379385,555,34917440,37229590,385352
385352,555,34917440,37229590,391303
391303,555,34917440,37229590,397261
397261,555,34917440,37229590,403242
403242,555,34917440,37229590,409238
409238,555,34917440,37229590,415590
415590,555,34917440,37229590,422085
422085,555,34917440,37229590,428041
428041,555,34917440,37229590,433969
433969,555,34917440,37229590,439959
439959,555,34917440,37229590,445851
445851,555,34917440,37229590,451827
451827,555,34917440,37229590,457697
457697,555,34917440,37229590,463480
463480,555,34917440,37229590,469256
469256,555,34917440,37229590,474940
474940,555,34917440,37229590,480524
480524,555,34917440,37229590,486052
486052,555,34917440,37229590,491571
491571,555,34917440,37229590,497066
497066,555,34917440,37229590,502759
502759,555,34917440,37229590,508511
508511,555,34917440,37229590,514208
514208,555,34917440,37229590,519860
1,312,13608665,21395009,1
1,312,13608665,21395009,1
1,312,13608665,21395009,1
1,312,13608665,21395009,1
1,312,13608665,21395009,1
1,312,13608665,21395009,1
1,312,13608665,21395009,1
1,312,13608665,21395009,1
1,312,13608665,21395009,1
1,312,13608665,21395009,1
1,312,13608665,21395009,1
1,312,13608665,21395009,1
1,312,13608665,21395009,3
3,312,13608665,21395009,3
3,312,13608665,21395009,5
5,312,13608665,21395009,6
6,312,13608665,21395009,6
6,312,13608665,21395009,17
17,312,13608665,21395009,21
21,312,13608665,21395009,22
22,312,13608665,21395009,32
32,312,13608665,21395009,35
35,312,13608665,21395009,35
35,312,13608665,21395009,44
44,312,13608665,21395009,45
45,312,13608665,21395009,56
56,312,13608665,21395009,66
66,312,13608665,21395009,71
71,312,13608665,21395009,79
79,312,13608665,21395009,96
96,312,13608665,21395009,107
107,312,13608665,21395009,158
158,312,13608665,21395009,159
159,312,13608665,21395009,269
269,312,13608665,21395009,321
321,312,13608665,21395009,364
364,312,13608665,21395009,427
427,312,13608665,21395009,442
442,312,13608665,21395009,473
473,312,13608665,21395009,504
504,312,13608665,21395009,504
504,312,13608665,21395009,562
562,312,13608665,21395009,624
624,312,13608665,21395009,647
647,312,13608665,21395009,698
698,312,13608665,21395009,743
743,312,13608665,21395009,791
791,312,13608665,21395009,844
844,312,13608665,21395009,873
873,312,13608665,21395009,919
919,312,13608665,21395009,945
945,312,13608665,21395009,960
960,312,13608665,21395009,984
984,312,13608665,21395009,984
984,312,13608665,21395009,991
991,312,13608665,21395009,1002
1002,312,13608665,21395009,1004
1004,312,13608665,21395009,1012
1012,312,13608665,21395009,1012
1012,312,13608665,21395009,1039
1039,312,13608665,21395009,1039
1039,312,13608665,21395009,1063
1063,312,13608665,21395009,1082
1082,312,13608665,21395009,1085
1085,312,13608665,21395009,1096
1096,312,13608665,21395009,1107
1107,312,13608665,21395009,1123
1123,312,13608665,21395009,1133
1133,312,13608665,21395009,1163
1163,312,13608665,21395009,1196
1196,312,13608665,21395009,1275
1275,312,13608665,21395009,1326
1326,312,13608665,21395009,1367
1367,312,13608665,21395009,1414
1414,312,13608665,21395009,1454
1454,312,13608665,21395009,1509
1509,312,13608665,21395009,1551
1551,312,13608665,21395009,1597
1597,312,13608665,21395009,1634
1634,312,13608665,21395009,1661
1661,312,13608665,21395009,1699
1699,312,13608665,21395009,1761
1761,312,13608665,21395009,1813
1813,312,13608665,21395009,1854
1854,312,13608665,21395009,1920
1920,312,13608665,21395009,1991
1991,312,13608665,21395009,2098
2098,312,13608665,21395009,2256
2256,312,13608665,21395009,2425
2425,312,13608665,21395009,2499
2499,312,13608665,21395009,2698
2698,312,13608665,21395009,2792
2792,312,13608665,21395009,2891
2891,312,13608665,21395009,3020
3020,312,13608665,21395009,3147
3147,312,13608665,21395009,3290
3290,312,13608665,21395009,3496
3496,312,13608665,21395009,3580
3580,312,13608665,21395009,3650
3650,312,13608665,21395009,3920
3920,312,13608665,21395009,4111
4111,312,13608665,21395009,4320
4320,312,13608665,21395009,4484
4484,312,13608665,21395009,4737
4737,312,13608665,21395009,4974
4974,312,13608665,21395009,5193
5193,312,13608665,21395009,5406
5406,312,13608665,21395009,5675
5675,312,13608665,21395009,6027
6027,312,13608665,21395009,6526
6526,312,13608665,21395009,7072
7072,312,13608665,21395009,7802
7802,312,13608665,21395009,8674
8674,312,13608665,21395009,9553
9553,312,13608665,21395009,10444
10444,312,13608665,21395009,11364
11364,312,13608665,21395009,12349
12349,312,13608665,21395009,13436
13436,312,13608665,21395009,14419
14419,312,13608665,21395009,15394
15394,312,13608665,21395009,16339
16339,312,13608665,21395009,17357
17357,312,13608665,21395009,18570
18570,312,13608665,21395009,20462
20462,312,13608665,21395009,22312
22312,312,13608665,21395009,23902
23902,312,13608665,21395009,25733
25733,312,13608665,21395009,27612
27612,312,13608665,21395009,29536
29536,312,13608665,21395009,30946
30946,312,13608665,21395009,32224
32224,312,13608665,21395009,33402
33402,312,13608665,21395009,34671
34671,312,13608665,21395009,36221
36221,312,13608665,21395009,37745
37745,312,13608665,21395009,39342
39342,312,13608665,21395009,41018
41018,312,13608665,21395009,42496
42496,312,13608665,21395009,43780
43780,312,13608665,21395009,45076
45076,312,13608665,21395009,46274
46274,312,13608665,21395009,47705
47705,312,13608665,21395009,49259
49259,312,13608665,21395009,50826
50826,312,13608665,21395009,52466
52466,312,13608665,21395009,52466
52466,312,13608665,21395009,54059
54059,312,13608665,21395009,57142
57142,312,13608665,21395009,58906
58906,312,13608665,21395009,60717
60717,312,13608665,21395009,62703
62703,312,13608665,21395009,64786
64786,312,13608665,21395009,66677
66677,312,13608665,21395009,68946
68946,312,13608665,21395009,70958
70958,312,13608665,21395009,73050
73050,312,13608665,21395009,75257
75257,312,13608665,21395009,77513
77513,312,13608665,21395009,79495
79495,312,13608665,21395009,80751
80751,312,13608665,21395009,82647
82647,312,13608665,21395009,84544
84544,312,13608665,21395009,86475
86475,312,13608665,21395009,88396
88396,312,13608665,21395009,90259
90259,312,13608665,21395009,91361
91361,312,13608665,21395009,92255
92255,312,13608665,21395009,93937
93937,312,13608665,21395009,95700
95700,312,13608665,21395009,97424
97424,312,13608665,21395009,99391
99391,312,13608665,21395009,101865
101865,312,13608665,21395009,104249
104249,312,13608665,21395009,106091
106091,312,13608665,21395009,108670
108670,312,13608665,21395009,111688
111688,312,13608665,21395009,114483
114483,312,13608665,21395009,117415
117415,312,13608665,21395009,120166
120166,312,13608665,21395009,123090
123090,312,13608665,21395009,124963
124963,312,13608665,21395009,127697
127697,312,13608665,21395009,130589
130589,312,13608665,21395009,133406
133406,312,13608665,21395009,135884
135884,312,13608665,21395009,138395
138395,312,13608665,21395009,140969
140969,312,13608665,21395009,142771
142771,312,13608665,21395009,145163
145163,312,13608665,21395009,147642
147642,312,13608665,21395009,150176
150176,312,13608665,21395009,152602
152602,312,13608665,21395009,154880
154880,312,13608665,21395009,157096
157096,312,13608665,21395009,158513
158513,312,13608665,21395009,160571
160571,312,13608665,21395009,162844
162844,312,13608665,21395009,165003
165003,312,13608665,21395009,57142
1,350,961453,2712464,1
1,350,961453,2712464,1
1,350,961453,2712464,1
1,350,961453,2712464,2
2,350,961453,2712464,2
2,350,961453,2712464,2
2,350,961453,2712464,2
2,350,961453,2712464,2
2,350,961453,2712464,2
2,350,961453,2712464,2
2,350,961453,2712464,2
2,350,961453,2712464,2
2,350,961453,2712464,2
2,350,961453,2712464,2
2,350,961453,2712464,2
2,350,961453,2712464,2
2,350,961453,2712464,2
2,350,961453,2712464,2
2,350,961453,2712464,2
2,350,961453,2712464,2
2,350,961453,2712464,2
2,350,961453,2712464,2
2,350,961453,2712464,2
2,350,961453,2712464,2
2,350,961453,2712464,2
2,350,961453,2712464,4
4,350,961453,2712464,16
16,350,961453,2712464,29
29,350,961453,2712464,43
43,350,961453,2712464,43
43,350,961453,2712464,65
65,350,961453,2712464,118
118,350,961453,2712464,134
134,350,961453,2712464,150
150,350,961453,2712464,152
152,350,961453,2712464,154
154,350,961453,2712464,155
155,350,961453,2712464,156
156,350,961453,2712464,156
156,350,961453,2712464,167
167,350,961453,2712464,167
167,350,961453,2712464,167
167,350,961453,2712464,173
173,350,961453,2712464,173
173,350,961453,2712464,173
173,350,961453,2712464,175
175,350,961453,2712464,189
189,350,961453,2712464,191
191,350,961453,2712464,194
194,350,961453,2712464,207
207,350,961453,2712464,230
230,350,961453,2712464,242
242,350,961453,2712464,251
251,350,961453,2712464,268
268,350,961453,2712464,313
313,350,961453,2712464,420
420,350,961453,2712464,468
468,350,961453,2712464,468
468,350,961453,2712464,644
644,350,961453,2712464,692
692,350,961453,2712464,747
747,350,961453,2712464,800
800,350,961453,2712464,838
838,350,961453,2712464,864
864,350,961453,2712464,895
895,350,961453,2712464,913
913,350,961453,2712464,961
961,350,961453,2712464,1046
1046,350,961453,2712464,1076
1076,350,961453,2712464,1086
1086,350,961453,2712464,1092
1092,350,961453,2712464,1135
1135,350,961453,2712464,1155
1155,350,961453,2712464,1178
1178,350,961453,2712464,1186
1186,350,961453,2712464,1221
1221,350,961453,2712464,1237
1237,350,961453,2712464,1259
1259,350,961453,2712464,1259
1259,350,961453,2712464,1290
1290,350,961453,2712464,1325
1325,350,961453,2712464,1334
1334,350,961453,2712464,1346
1346,350,961453,2712464,1380
1380,350,961453,2712464,1388
1388,350,961453,2712464,1396
1396,350,961453,2712464,1435
1435,350,961453,2712464,1525
1525,350,961453,2712464,1546
1546,350,961453,2712464,1568
1568,350,961453,2712464,1680
1680,350,961453,2712464,1704
1704,350,961453,2712464,1761
1761,350,961453,2712464,1776
1776,350,961453,2712464,1918
1918,350,961453,2712464,1949
1949,350,961453,2712464,2054
2054,350,961453,2712464,2080
2080,350,961453,2712464,2170
2170,350,961453,2712464,2268
2268,350,961453,2712464,2283
2283,350,961453,2712464,2366
2366,350,961453,2712464,2654
2654,350,961453,2712464,2878
2878,350,961453,2712464,3079
3079,350,961453,2712464,3331
3331,350,961453,2712464,3449
3449,350,961453,2712464,3656
3656,350,961453,2712464,3759
3759,350,961453,2712464,3862
3862,350,961453,2712464,3900
3900,350,961453,2712464,4049
4049,350,961453,2712464,4269
4269,350,961453,2712464,4485
4485,350,961453,2712464,4706
4706,350,961453,2712464,4978
4978,350,961453,2712464,5233
5233,350,961453,2712464,5374
5374,350,961453,2712464,5505
5505,350,961453,2712464,5628
5628,350,961453,2712464,5725
5725,350,961453,2712464,5853
5853,350,961453,2712464,5999
5999,350,961453,2712464,6146
6146,350,961453,2712464,6208
6208,350,961453,2712464,6372
6372,350,961453,2712464,6482
6482,350,961453,2712464,6603
6603,350,961453,2712464,6767
6767,350,961453,2712464,6934
6934,350,961453,2712464,7061
7061,350,961453,2712464,7204
7204,350,961453,2712464,7409
7409,350,961453,2712464,7645
7645,350,961453,2712464,7835
7835,350,961453,2712464,8091
8091,350,961453,2712464,8371
8371,350,961453,2712464,8702
8702,350,961453,2712464,8902
8902,350,961453,2712464,9195
9195,350,961453,2712464,9523
9523,350,961453,2712464,9908
9908,350,961453,2712464,10414
10414,350,961453,2712464,10857
10857,350,961453,2712464,11307
11307,350,961453,2712464,11644
11644,350,961453,2712464,12153
12153,350,961453,2712464,12702
12702,350,961453,2712464,13292
13292,350,961453,2712464,13816
13816,350,961453,2712464,14507
14507,350,961453,2712464,15109
15109,350,961453,2712464,15508
15508,350,961453,2712464,16135
16135,350,961453,2712464,16717
16717,350,961453,2712464,17252
17252,350,961453,2712464,17811
17811,350,961453,2712464,18281
18281,350,961453,2712464,18910
18910,350,961453,2712464,19165
19165,350,961453,2712464,19696
19696,350,961453,2712464,20150
20150,350,961453,2712464,20676
6,828,44495063,155317278,7
7,828,44495063,155317278,7
7,828,44495063,155317278,7
7,828,44495063,155317278,7
7,828,44495063,155317278,7
7,828,44495063,155317278,7
7,828,44495063,155317278,9
9,828,44495063,155317278,11
11,828,44495063,155317278,11
11,828,44495063,155317278,12
12,828,44495063,155317278,13
13,828,44495063,155317278,13
13,828,44495063,155317278,15
15,828,44495063,155317278,16
16,828,44495063,155317278,19
19,828,44495063,155317278,23
23,828,44495063,155317278,24
24,828,44495063,155317278,27
27,828,44495063,155317278,31
31,828,44495063,155317278,33
33,828,44495063,155317278,37
37,828,44495063,155317278,41
41,828,44495063,155317278,41
41,828,44495063,155317278,55
55,828,44495063,155317278,65
