Active,Population Density,Urban Population,Rural Population,Y
145,573,8842103,16509359,8
153,573,8842103,16509359,0
153,573,8842103,16509359,14
162,573,8842103,16509359,0
162,573,8842103,16509359,6
159,573,8842103,16509359,0
159,573,8842103,16509359,20
179,573,8842103,16509359,8
143,573,8842103,16509359,0
143,573,8842103,16509359,21
124,573,8842103,16509359,0
124,573,8842103,16509359,8
119,573,8842103,16509359,10
113,573,8842103,16509359,0
113,573,8842103,16509359,17
110,573,8842103,16509359,0
110,573,8842103,16509359,7
110,573,8842103,16509359,14
98,573,8842103,16509359,0
98,573,8842103,16509359,3
101,573,8842103,16509359,47
129,573,8842103,16509359,34
163,573,8842103,16509359,48
192,573,8842103,16509359,75
257,573,8842103,16509359,31
286,573,8842103,16509359,46
327,573,8842103,16509359,31
358,573,8842103,16509359,22
360,573,8842103,16509359,28
376,573,8842103,16509359,28
393,573,8842103,16509359,27
382,573,8842103,16509359,50
427,573,8842103,16509359,13
364,573,8842103,16509359,25
368,573,8842103,16509359,0
368,573,8842103,16509359,69
360,573,8842103,16509359,23
334,573,8842103,16509359,18
316,573,8842103,16509359,36
323,573,8842103,16509359,29
331,573,8842103,16509359,38
335,573,8842103,16509359,36
345,573,8842103,16509359,64
365,573,8842103,16509359,53
403,573,8842103,16509359,0
403,573,8842103,16509359,121
464,573,8842103,16509359,76
525,573,8842103,16509359,123
604,573,8842103,16509359,217
762,573,8842103,16509359,202
932,573,8842103,16509359,168
1023,573,8842103,16509359,265
1280,573,8842103,16509359,296
1560,573,8842103,16509359,302
1842,573,8842103,16509359,327
1123,573,8842103,16509359,316
1439,573,8842103,16509359,355
1794,573,8842103,16509359,496
2286,573,8842103,16509359,406
2681,573,8842103,16509359,355
3030,573,8842103,16509359,370
3339,573,8842103,16509359,389
3644,573,8842103,16509359,366
3789,573,8842103,16509359,415
3868,573,8842103,16509359,459
4117,573,8842103,16509359,514
4057,573,8842103,16509359,550
4406,573,8842103,16509359,560
4750,573,8842103,16509359,386
4528,573,8842103,16509359,525
4710,573,8842103,16509359,480
4946,573,8842103,16509359,412
4918,573,8842103,16509359,390
4940,573,8842103,16509359,495
4844,573,8842103,16509359,490
4897,573,8842103,16509359,453
4885,573,8842103,16509359,421
4657,573,8842103,16509359,543
4737,573,8842103,16509359,402
4689,573,8842103,16509359,381
4476,573,8842103,16509359,338
4340,573,8842103,16509359,393
4202,573,8842103,16509359,568
4239,573,8842103,16509359,494
4057,573,8842103,16509359,545
4031,573,8842103,16509359,457
3796,573,8842103,16509359,499
3893,573,8842103,16509359,495
4075,573,8842103,16509359,691
4302,573,8842103,16509359,679
4572,573,8842103,16509359,565
4740,573,8842103,16509359,648
4891,573,8842103,16509359,658
4956,573,8842103,16509359,654
4984,573,8842103,16509359,734
5226,573,8842103,16509359,678
5320,573,8842103,16509359,696
5495,573,8842103,16509359,795
5752,573,8842103,16509359,750
5885,573,8842103,16509359,617
6022,573,8842103,16509359,694
6277,573,8842103,16509359,604
6146,573,8842103,16509359,724
6117,573,8842103,16509359,789
6348,573,8842103,16509359,780
6420,573,8842103,16509359,783
6495,573,8842103,16509359,794
6556,573,8842103,16509359,795
6684,573,8842103,16509359,749
6712,573,8842103,16509359,755
6798,573,8842103,16509359,623
6497,573,8842103,16509359,711
6317,573,8842103,16509359,793
6250,573,8842103,16509359,761
6396,573,8842103,16509359,654
6263,573,8842103,16509359,623
6122,573,8842103,16509359,752
6133,573,8842103,16509359,755
6205,573,8842103,16509359,751
6143,573,8842103,16509359,789
6338,573,8842103,16509359,792
6371,573,8842103,16509359,794
6448,573,8842103,16509359,798
6645,573,8842103,16509359,797
6827,573,8842103,16509359,793
6820,573,8842103,16509359,797
6748,573,8842103,16509359,796
6943,573,8842103,16509359,743
7014,573,8842103,16509359,887
6880,573,8842103,16509359,896
7081,573,8842103,16509359,994
7307,573,8842103,16509359,996
7555,573,8842103,16509359,1203
8131,573,8842103,16509359,1161
8680,573,8842103,16509359,1096
8961,573,8842103,16509359,1074
9442,573,8842103,16509359,1148
9489,573,8842103,16509359,1397
9758,573,8842103,16509359,1293
9962,573,8842103,16509359,1298
10225,573,8842103,16509359,1391
10606,573,8842103,16509359,1295
10980,573,8842103,16509359,1450
11371,573,8842103,16509359,1694
11885,573,8842103,16509359,1792
12622,573,8842103,16509359,1881
13470,573,8842103,16509359,1884
14053,573,8842103,16509359,2289
14911,573,8842103,16509359,2277
15692,573,8842103,16509359,2224
16333,573,8842103,16509359,2286
16890,573,8842103,16509359,2294
17328,573,8842103,16509359,2591
18332,573,8842103,16509359,2388
18875,573,8842103,16509359,2783
19446,573,8842103,16509359,2526
20079,573,8842103,16509359,2488
20417,573,8842103,16509359,2493
20430,573,8842103,16509359,2694
2,123,688552,6176050,0
2,123,688552,6176050,0
2,123,688552,6176050,1
2,123,688552,6176050,0
2,123,688552,6176050,0
2,123,688552,6176050,0
2,123,688552,6176050,0
2,123,688552,6176050,0
2,123,688552,6176050,0
2,123,688552,6176050,0
2,123,688552,6176050,0
2,123,688552,6176050,0
1,123,688552,6176050,3
4,123,688552,6176050,0
4,123,688552,6176050,0
4,123,688552,6176050,7
10,123,688552,6176050,0
10,123,688552,6176050,5
15,123,688552,6176050,0
15,123,688552,6176050,10
21,123,688552,6176050,0
21,123,688552,6176050,4
25,123,688552,6176050,0
18,123,688552,6176050,0
18,123,688552,6176050,1
19,123,688552,6176050,2
18,123,688552,6176050,0
18,123,688552,6176050,3
21,123,688552,6176050,1
22,123,688552,6176050,0
22,123,688552,6176050,0
22,123,688552,6176050,0
22,123,688552,6176050,1
21,123,688552,6176050,0
21,123,688552,6176050,0
21,123,688552,6176050,0
17,123,688552,6176050,0
17,123,688552,6176050,0
17,123,688552,6176050,0
14,123,688552,6176050,0
14,123,688552,6176050,0
11,123,688552,6176050,0
9,123,688552,6176050,0
6,123,688552,6176050,0
5,123,688552,6176050,1
2,123,688552,6176050,1
2,123,688552,6176050,3
5,123,688552,6176050,1
6,123,688552,6176050,4
10,123,688552,6176050,0
10,123,688552,6176050,5
14,123,688552,6176050,4
18,123,688552,6176050,6
24,123,688552,6176050,1
25,123,688552,6176050,8
33,123,688552,6176050,2
34,123,688552,6176050,2
32,123,688552,6176050,2
33,123,688552,6176050,10
43,123,688552,6176050,2
42,123,688552,6176050,18
53,123,688552,6176050,42
90,123,688552,6176050,16
106,123,688552,6176050,17
121,123,688552,6176050,18
137,123,688552,6176050,20
151,123,688552,6176050,24
175,123,688552,6176050,26
198,123,688552,6176050,3
201,123,688552,6176050,19
203,123,688552,6176050,18
197,123,688552,6176050,18
206,123,688552,6176050,9
213,123,688552,6176050,5
200,123,688552,6176050,14
204,123,688552,6176050,24
199,123,688552,6176050,10
199,123,688552,6176050,7
201,123,688552,6176050,13
184,123,688552,6176050,8
189,123,688552,6176050,24
191,123,688552,6176050,6
191,123,688552,6176050,19
184,123,688552,6176050,16
183,123,688552,6176050,16
183,123,688552,6176050,16
174,123,688552,6176050,38
195,123,688552,6176050,4
180,123,688552,6176050,9
189,123,688552,6176050,26
205,123,688552,6176050,24
223,123,688552,6176050,37
235,123,688552,6176050,17
240,123,688552,6176050,54
282,123,688552,6176050,48
324,123,688552,6176050,31
332,123,688552,6176050,33
353,123,688552,6176050,25
353,123,688552,6176050,30
376,123,688552,6176050,22
378,123,688552,6176050,26
377,123,688552,6176050,11
363,123,688552,6176050,26
355,123,688552,6176050,35
376,123,688552,6176050,19
356,123,688552,6176050,13
331,123,688552,6176050,17
315,123,688552,6176050,14
303,123,688552,6176050,6
282,123,688552,6176050,18
257,123,688552,6176050,39
283,123,688552,6176050,31
277,123,688552,6176050,11
263,123,688552,6176050,31
273,123,688552,6176050,30
292,123,688552,6176050,66
347,123,688552,6176050,32
351,123,688552,6176050,36
382,123,688552,6176050,40
382,123,688552,6176050,40
410,123,688552,6176050,26
413,123,688552,6176050,148
553,123,688552,6176050,33
576,123,688552,6176050,61
609,123,688552,6176050,109
687,123,688552,6176050,120
798,123,688552,6176050,95
865,123,688552,6176050,127
966,123,688552,6176050,94
1040,123,688552,6176050,60
1082,123,688552,6176050,73
1057,123,688552,6176050,103
1105,123,688552,6176050,58
1091,123,688552,6176050,70
1118,123,688552,6176050,69
1130,123,688552,6176050,115
1146,123,688552,6176050,61
1155,123,688552,6176050,37
1140,123,688552,6176050,131
1168,123,688552,6176050,103
1182,123,688552,6176050,114
1169,123,688552,6176050,107
1175,123,688552,6176050,92
1241,123,688552,6176050,34
1206,123,688552,6176050,139
1256,123,688552,6176050,180
1362,123,688552,6176050,58
1304,123,688552,6176050,119
1342,123,688552,6176050,163
1417,123,688552,6176050,18
1321,123,688552,6176050,61
1293,123,688552,6176050,176
1400,123,688552,6176050,127
1430,123,688552,6176050,190
1469,123,688552,6176050,167
1525,123,688552,6176050,106
1511,123,688552,6176050,100
1488,123,688552,6176050,53
1376,123,688552,6176050,167
1479,123,688552,6176050,180
1460,123,688552,6176050,136
1455,123,688552,6176050,144
1439,123,688552,6176050,164
1460,123,688552,6176050,171
1563,123,688552,6176050,139
1527,123,688552,6176050,161
1613,123,688552,6176050,199
1708,123,688552,6176050,215
1815,123,688552,6176050,188
1978,123,688552,6176050,397
2176,123,688552,6176050,245
2234,123,688552,6176050,171
2326,123,688552,6176050,316
2487,123,688552,6176050,319
2723,123,688552,6176050,318
2874,123,688552,6176050,445
3194,123,688552,6176050,326
3364,123,688552,6176050,368
3659,123,688552,6176050,412
3801,123,688552,6176050,460
1,98,3202812,9064220,0
1,98,3202812,9064220,0
1,98,3202812,9064220,0
1,98,3202812,9064220,0
1,98,3202812,9064220,1
2,98,3202812,9064220,0
2,98,3202812,9064220,1
3,98,3202812,9064220,0
3,98,3202812,9064220,0
3,98,3202812,9064220,1
4,98,3202812,9064220,0
4,98,3202812,9064220,0
4,98,3202812,9064220,0
4,98,3202812,9064220,0
4,98,3202812,9064220,0
4,98,3202812,9064220,3
6,98,3202812,9064220,6
12,98,3202812,9064220,0
11,98,3202812,9064220,7
18,98,3202812,9064220,11
28,98,3202812,9064220,17
44,98,3202812,9064220,6
50,98,3202812,9064220,8
58,98,3202812,9064220,0
58,98,3202812,9064220,13
70,98,3202812,9064220,0
70,98,3202812,9064220,31
100,98,3202812,9064220,3
103,98,3202812,9064220,7
110,98,3202812,9064220,0
110,98,3202812,9064220,42
150,98,3202812,9064220,26
174,98,3202812,9064220,23
197,98,3202812,9064220,17
214,98,3202812,9064220,21
235,98,3202812,9064220,25
250,98,3202812,9064220,8
244,98,3202812,9064220,22
260,98,3202812,9064220,14
272,98,3202812,9064220,14
281,98,3202812,9064220,13
285,98,3202812,9064220,9
289,98,3202812,9064220,18
292,98,3202812,9064220,12
294,98,3202812,9064220,27
310,98,3202812,9064220,20
330,98,3202812,9064220,27
340,98,3202812,9064220,40
376,98,3202812,9064220,29
380,98,3202812,9064220,23
375,98,3202812,9064220,19
381,98,3202812,9064220,16
381,98,3202812,9064220,33
390,98,3202812,9064220,25
384,98,3202812,9064220,27
404,98,3202812,9064220,35
406,98,3202812,9064220,25
415,98,3202812,9064220,15
413,98,3202812,9064220,34
445,98,3202812,9064220,18
449,98,3202812,9064220,30
450,98,3202812,9064220,13
459,98,3202812,9064220,25
469,98,3202812,9064220,18
442,98,3202812,9064220,55
469,98,3202812,9064220,37
494,98,3202812,9064220,12
487,98,3202812,9064220,30
489,98,3202812,9064220,108
567,98,3202812,9064220,62
595,98,3202812,9064220,106
665,98,3202812,9064220,28
647,98,3202812,9064220,73
694,98,3202812,9064220,59
745,98,3202812,9064220,40
749,98,3202812,9064220,80
774,98,3202812,9064220,52
791,98,3202812,9064220,47
836,98,3202812,9064220,91
902,98,3202812,9064220,162
1041,98,3202812,9064220,115
1150,98,3202812,9064220,128
1261,98,3202812,9064220,177
1405,98,3202812,9064220,105
1491,98,3202812,9064220,155
1624,98,3202812,9064220,117
1732,98,3202812,9064220,139
1816,98,3202812,9064220,285
2059,98,3202812,9064220,182
2202,98,3202812,9064220,143
2302,98,3202812,9064220,620
2830,98,3202812,9064220,198
2916,98,3202812,9064220,61
2792,98,3202812,9064220,161
2785,98,3202812,9064220,67
2702,98,3202812,9064220,156
2591,98,3202812,9064220,148
2554,98,3202812,9064220,163
2593,98,3202812,9064220,179
2554,98,3202812,9064220,78
2454,98,3202812,9064220,108
2427,98,3202812,9064220,149
2340,98,3202812,9064220,125
2411,98,3202812,9064220,154
2417,98,3202812,9064220,122
2492,98,3202812,9064220,132
2472,98,3202812,9064220,148
2507,98,3202812,9064220,186
2516,98,3202812,9064220,127
2492,98,3202812,9064220,213
2591,98,3202812,9064220,204
2648,98,3202812,9064220,127
2683,98,3202812,9064220,144
2557,98,3202812,9064220,260
2674,98,3202812,9064220,198
2734,98,3202812,9064220,154
2760,98,3202812,9064220,170
2825,98,3202812,9064220,227
2976,98,3202812,9064220,183
3042,98,3202812,9064220,246
3219,98,3202812,9064220,256
3389,98,3202812,9064220,330
3545,98,3202812,9064220,240
3652,98,3202812,9064220,387
3943,98,3202812,9064220,268
4092,98,3202812,9064220,357
4355,98,3202812,9064220,314
4545,98,3202812,9064220,346
4755,98,3202812,9064220,493
5123,98,3202812,9064220,490
5488,98,3202812,9064220,601
5968,98,3202812,9064220,441
5797,98,3202812,9064220,701
5844,98,3202812,9064220,751
6122,98,3202812,9064220,608
6540,98,3202812,9064220,453
6831,98,3202812,9064220,718
7438,98,3202812,9064220,353
7269,98,3202812,9064220,523
7483,98,3202812,9064220,615
7680,98,3202812,9064220,470
7667,98,3202812,9064220,489
7661,98,3202812,9064220,540
7749,98,3202812,9064220,450
7662,98,3202812,9064220,490
7765,98,3202812,9064220,613
7713,98,3202812,9064220,444
7893,98,3202812,9064220,590
7567,98,3202812,9064220,390
7123,98,3202812,9064220,559
7285,98,3202812,9064220,499
7310,98,3202812,9064220,473
7260,98,3202812,9064220,463
7264,98,3202812,9064220,507
7422,98,3202812,9064220,470
7514,98,3202812,9064220,564
7462,98,3202812,9064220,482
7392,98,3202812,9064220,536
7138,98,3202812,9064220,540
7027,98,3202812,9064220,532
6818,98,3202812,9064220,449
6985,98,3202812,9064220,422
7048,98,3202812,9064220,434
6879,98,3202812,9064220,708
6965,98,3202812,9064220,683
6914,98,3202812,9064220,654
6973,98,3202812,9064220,610
6975,98,3202812,9064220,666
7198,98,3202812,9064220,428
7246,98,3202812,9064220,701
7544,98,3202812,9064220,704
7630,98,3202812,9064220,655
7743,98,3202812,9064220,696
7781,98,3202812,9064220,546
7672,98,3202812,9064220,786
7959,98,3202812,9064220,535
7980,98,3202812,9064220,525
8022,98,3202812,9064220,641
8053,98,3202812,9064220,1079
8441,98,3202812,9064220,1047
8800,98,3202812,9064220,1251
9547,98,3202812,9064220,1316
10446,98,3202812,9064220,1013
11009,98,3202812,9064220,1355
11859,98,3202812,9064220,1617
12839,98,3202812,9064220,1592
14074,98,3202812,9064220,1578
15169,98,3202812,9064220,1698
16261,98,3202812,9064220,1686
17481,98,3202812,9064220,1229
18049,98,3202812,9064220,1329
18678,98,3202812,9064220,1590
1,414,7933061,25055073,0
1,414,7933061,25055073,1
2,414,7933061,25055073,0
2,414,7933061,25055073,1
3,414,7933061,25055073,1
4,414,7933061,25055073,0
4,414,7933061,25055073,0
4,414,7933061,25055073,9
13,414,7933061,25055073,0
12,414,7933061,25055073,4
16,414,7933061,25055073,0
16,414,7933061,25055073,2
17,414,7933061,25055073,5
22,414,7933061,25055073,3
25,414,7933061,25055073,1
26,414,7933061,25055073,1
27,414,7933061,25055073,4
31,414,7933061,25055073,2
33,414,7933061,25055073,7
40,414,7933061,25055073,4
44,414,7933061,25055073,-1
42,414,7933061,25055073,4
38,414,7933061,25055073,6
44,414,7933061,25055073,4
47,414,7933061,25055073,8
51,414,7933061,25055073,15
66,414,7933061,25055073,21
83,414,7933061,25055073,2
83,414,7933061,25055073,2
85,414,7933061,25055073,4
88,414,7933061,25055073,0
88,414,7933061,25055073,4
90,414,7933061,25055073,0
90,414,7933061,25055073,0
85,414,7933061,25055073,10
89,414,7933061,25055073,2
87,414,7933061,25055073,5
88,414,7933061,25055073,0
77,414,7933061,25055073,24
75,414,7933061,25055073,1
76,414,7933061,25055073,3
79,414,7933061,25055073,12
90,414,7933061,25055073,1
91,414,7933061,25055073,24
107,414,7933061,25055073,6
113,414,7933061,25055073,14
101,414,7933061,25055073,6
107,414,7933061,25055073,0
107,414,7933061,25055073,8
101,414,7933061,25055073,0
101,414,7933061,25055073,59
158,414,7933061,25055073,18
169,414,7933061,25055073,42
205,414,7933061,25055073,20
218,414,7933061,25055073,7
225,414,7933061,25055073,49
247,414,7933061,25055073,22
259,414,7933061,25055073,21
253,414,7933061,25055073,42
290,414,7933061,25055073,52
302,414,7933061,25055073,47
349,414,7933061,25055073,49
358,414,7933061,25055073,53
387,414,7933061,25055073,40
426,414,7933061,25055073,41
433,414,7933061,25055073,88
464,414,7933061,25055073,119
520,414,7933061,25055073,99
602,414,7933061,25055073,157
730,414,7933061,25055073,155
844,414,7933061,25055073,78
889,414,7933061,25055073,110
961,414,7933061,25055073,18
937,414,7933061,25055073,94
887,414,7933061,25055073,34
832,414,7933061,25055073,18
850,414,7933061,25055073,76
709,414,7933061,25055073,56
734,414,7933061,25055073,25
711,414,7933061,25055073,45
622,414,7933061,25055073,0
619,414,7933061,25055073,108
656,414,7933061,25055073,64
657,414,7933061,25055073,48
654,414,7933061,25055073,22
626,414,7933061,25055073,55
645,414,7933061,25055073,28
635,414,7933061,25055073,49
603,414,7933061,25055073,25
559,414,7933061,25055073,62
566,414,7933061,25055073,64
591,414,7933061,25055073,31
575,414,7933061,25055073,63
586,414,7933061,25055073,111
679,414,7933061,25055073,44
687,414,7933061,25055073,42
717,414,7933061,25055073,66
759,414,7933061,25055073,149
870,414,7933061,25055073,100
904,414,7933061,25055073,150
1015,414,7933061,25055073,173
1172,414,7933061,25055073,194
1347,414,7933061,25055073,143
1418,414,7933061,25055073,142
1514,414,7933061,25055073,193
1628,414,7933061,25055073,229
1797,414,7933061,25055073,304
2069,414,7933061,25055073,297
2305,414,7933061,25055073,421
2685,414,7933061,25055073,193
2770,414,7933061,25055073,221
2893,414,7933061,25055073,403
3200,414,7933061,25055073,326
3397,414,7933061,25055073,490
3734,414,7933061,25055073,518
4116,414,7933061,25055073,343
4329,414,7933061,25055073,439
4486,414,7933061,25055073,408
4824,414,7933061,25055073,395
5121,414,7933061,25055073,783
5728,414,7933061,25055073,306
5888,414,7933061,25055073,791
6538,414,7933061,25055073,728
7060,414,7933061,25055073,837
7723,414,7933061,25055073,955
8561,414,7933061,25055073,462
8648,414,7933061,25055073,948
9049,414,7933061,25055073,868
9017,414,7933061,25055073,709
8923,414,7933061,25055073,629
8816,414,7933061,25055073,1044
9123,414,7933061,25055073,585
8811,414,7933061,25055073,502
8658,414,7933061,25055073,518
8731,414,7933061,25055073,1138
7828,414,7933061,25055073,714
7856,414,7933061,25055073,794
8137,414,7933061,25055073,666
8112,414,7933061,25055073,697
8451,414,7933061,25055073,725
8708,414,7933061,25055073,1613
9638,414,7933061,25055073,663
9410,414,7933061,25055073,1443
9527,414,7933061,25055073,375
9756,414,7933061,25055073,1106
9736,414,7933061,25055073,1328
9805,414,7933061,25055073,968
10238,414,7933061,25055073,1073
10335,414,7933061,25055073,1350
11096,414,7933061,25055073,925
11090,414,7933061,25055073,1536
11357,414,7933061,25055073,1578
11577,414,7933061,25055073,3221
14096,414,7933061,25055073,2177
15256,414,7933061,25055073,1029
14677,414,7933061,25055073,1618
15150,414,7933061,25055073,1559
15549,414,7933061,25055073,1758
15005,414,7933061,25055073,1266
14410,414,7933061,25055073,1557
14588,414,7933061,25055073,2676
15438,414,7933061,25055073,1601
15726,414,7933061,25055073,1182
15447,414,7933061,25055073,961
15180,414,7933061,25055073,1420
14844,414,7933061,25055073,1014
14336,414,7933061,25055073,1263
14064,414,7933061,25055073,1702
14118,414,7933061,25055073,1635
1,319,23625962,37469335,3
4,319,23625962,37469335,0
4,319,23625962,37469335,0
4,319,23625962,37469335,2
5,319,23625962,37469335,0
5,319,23625962,37469335,0
5,319,23625962,37469335,0
5,319,23625962,37469335,5
10,319,23625962,37469335,0
10,319,23625962,37469335,3
13,319,23625962,37469335,1
13,319,23625962,37469335,0
13,319,23625962,37469335,11
23,319,23625962,37469335,7
30,319,23625962,37469335,4
33,319,23625962,37469335,4
37,319,23625962,37469335,14
50,319,23625962,37469335,0
50,319,23625962,37469335,0
50,319,23625962,37469335,21
68,319,23625962,37469335,7
75,319,23625962,37469335,0
75,319,23625962,37469335,18
90,319,23625962,37469335,9
98,319,23625962,37469335,14
111,319,23625962,37469335,4
113,319,23625962,37469335,16
128,319,23625962,37469335,7
135,319,23625962,37469335,24
146,319,23625962,37469335,0
146,319,23625962,37469335,6
148,319,23625962,37469335,16
161,319,23625962,37469335,17
171,319,23625962,37469335,12
183,319,23625962,37469335,21
182,319,23625962,37469335,11
184,319,23625962,37469335,19
191,319,23625962,37469335,38
220,319,23625962,37469335,38
258,319,23625962,37469335,18
266,319,23625962,37469335,13
266,319,23625962,37469335,11
268,319,23625962,37469335,20
284,319,23625962,37469335,10
279,319,23625962,37469335,18
285,319,23625962,37469335,20
295,319,23625962,37469335,26
318,319,23625962,37469335,12
306,319,23625962,37469335,10
303,319,23625962,37469335,9
302,319,23625962,37469335,12
297,319,23625962,37469335,25
313,319,23625962,37469335,19
319,319,23625962,37469335,13
316,319,23625962,37469335,17
299,319,23625962,37469335,36
312,319,23625962,37469335,17
307,319,23625962,37469335,12
311,319,23625962,37469335,22
310,319,23625962,37469335,12
309,319,23625962,37469335,48
347,319,23625962,37469335,41
378,319,23625962,37469335,54
393,319,23625962,37469335,14
405,319,23625962,37469335,63
461,319,23625962,37469335,34
475,319,23625962,37469335,28
492,319,23625962,37469335,69
540,319,23625962,37469335,36
560,319,23625962,37469335,55
601,319,23625962,37469335,99
679,319,23625962,37469335,151
813,319,23625962,37469335,65
865,319,23625962,37469335,143
993,319,23625962,37469335,138
1105,319,23625962,37469335,216
1309,319,23625962,37469335,130
1393,319,23625962,37469335,93
1433,319,23625962,37469335,101
1491,319,23625962,37469335,135
1590,319,23625962,37469335,115
1652,319,23625962,37469335,248
1839,319,23625962,37469335,141
1877,319,23625962,37469335,299
1952,319,23625962,37469335,187
2028,319,23625962,37469335,388
2341,319,23625962,37469335,267
2496,319,23625962,37469335,257
2653,319,23625962,37469335,515
3090,319,23625962,37469335,378
3186,319,23625962,37469335,239
3259,319,23625962,37469335,308
3177,319,23625962,37469335,161
3251,319,23625962,37469335,120
3110,319,23625962,37469335,204
3196,319,23625962,37469335,271
2997,319,23625962,37469335,308
3095,319,23625962,37469335,176
2959,319,23625962,37469335,213
2989,319,23625962,37469335,317
2980,319,23625962,37469335,204
2828,319,23625962,37469335,210
2847,319,23625962,37469335,337
2947,319,23625962,37469335,416
3174,319,23625962,37469335,453
3395,319,23625962,37469335,249
3527,319,23625962,37469335,322
3567,319,23625962,37469335,397
3803,319,23625962,37469335,442
3720,319,23625962,37469335,445
3909,319,23625962,37469335,918
4445,319,23625962,37469335,1267
5476,319,23625962,37469335,1105
6386,319,23625962,37469335,947
7078,319,23625962,37469335,1272
8198,319,23625962,37469335,1502
9410,319,23625962,37469335,1694
10612,319,23625962,37469335,1839
11970,319,23625962,37469335,1925
13255,319,23625962,37469335,1843
14389,319,23625962,37469335,1498
15301,319,23625962,37469335,2062
16531,319,23625962,37469335,2228
17786,319,23625962,37469335,2313
19039,319,23625962,37469335,2798
20887,319,23625962,37469335,2627
22750,319,23625962,37469335,2738
24576,319,23625962,37469335,2496
25845,319,23625962,37469335,3176
27859,319,23625962,37469335,4169
30661,319,23625962,37469335,3693
33211,319,23625962,37469335,4537
36637,319,23625962,37469335,4120
39376,319,23625962,37469335,3648
42222,319,23625962,37469335,3649
44146,319,23625962,37469335,4764
47075,319,23625962,37469335,5030
49937,319,23625962,37469335,5007
52799,319,23625962,37469335,5072
55396,319,23625962,37469335,5199
58425,319,23625962,37469335,5324
61827,319,23625962,37469335,5536
64442,319,23625962,37469335,5503
67456,319,23625962,37469335,6128
69708,319,23625962,37469335,5483
72013,319,23625962,37469335,5172
73227,319,23625962,37469335,5532
74598,319,23625962,37469335,4752
74477,319,23625962,37469335,6259
73854,319,23625962,37469335,5619
73966,319,23625962,37469335,6805
75076,319,23625962,37469335,6670
77694,319,23625962,37469335,7178
79773,319,23625962,37469335,5985
80981,319,23625962,37469335,4267
79916,319,23625962,37469335,6257
79614,319,23625962,37469335,7883
80351,319,23625962,37469335,6706
78345,319,23625962,37469335,7908
79209,319,23625962,37469335,8818
81284,319,23625962,37469335,7040
81528,319,23625962,37469335,6317
80659,319,23625962,37469335,7665
79798,319,23625962,37469335,8642
81113,319,23625962,37469335,7385
82165,319,23625962,37469335,7571
83082,319,23625962,37469335,7330
82693,319,23625962,37469335,5938
83567,319,23625962,37469335,5851
81230,319,23625962,37469335,8161
82429,319,23625962,37469335,8580
83627,319,23625962,37469335,9386
85006,319,23625962,37469335,8960
86366,319,23625962,37469335,8324
86465,319,23625962,37469335,8852
88110,319,23625962,37469335,6495
87254,319,23625962,37469335,9058
91018,319,23625962,37469335,9860
94478,319,23625962,37469335,8865
96117,319,23625962,37469335,9280
99120,319,23625962,37469335,9746
99636,319,23625962,37469335,9319
99285,319,23625962,37469335,5773
97020,319,23625962,37469335,7866
96937,319,23625962,37469335,9540
99489,319,23625962,37469335,9217
101556,319,23625962,37469335,9464
98345,319,23625962,37469335,9140
97834,319,23625962,37469335,9894
99222,319,23625962,37469335,8244
98482,319,23625962,37469335,7576
98555,319,23625962,37469335,9725
1,859,15934926,17471135,0
1,859,15934926,17471135,1
2,859,15934926,17471135,1
3,859,15934926,17471135,0
3,859,15934926,17471135,0
3,859,15934926,17471135,0
3,859,15934926,17471135,0
3,859,15934926,17471135,0
3,859,15934926,17471135,0
3,859,15934926,17471135,0
3,859,15934926,17471135,0
3,859,15934926,17471135,0
3,859,15934926,17471135,0
3,859,15934926,17471135,0
3,859,15934926,17471135,0
3,859,15934926,17471135,0
3,859,15934926,17471135,0
3,859,15934926,17471135,0
3,859,15934926,17471135,0
3,859,15934926,17471135,0
3,859,15934926,17471135,0
3,859,15934926,17471135,0
3,859,15934926,17471135,0
3,859,15934926,17471135,0
3,859,15934926,17471135,0
3,859,15934926,17471135,0
3,859,15934926,17471135,0
3,859,15934926,17471135,0
3,859,15934926,17471135,0
3,859,15934926,17471135,0
3,859,15934926,17471135,0
3,859,15934926,17471135,0
3,859,15934926,17471135,0
0,859,15934926,17471135,0
0,859,15934926,17471135,0
0,859,15934926,17471135,0
0,859,15934926,17471135,0
0,859,15934926,17471135,5
5,859,15934926,17471135,1
6,859,15934926,17471135,6
12,859,15934926,17471135,2
14,859,15934926,17471135,0
14,859,15934926,17471135,2
16,859,15934926,17471135,0
16,859,15934926,17471135,3
19,859,15934926,17471135,1
20,859,15934926,17471135,3
23,859,15934926,17471135,1
24,859,15934926,17471135,0
24,859,15934926,17471135,1
25,859,15934926,17471135,12
37,859,15934926,17471135,12
49,859,15934926,17471135,15
64,859,15934926,17471135,28
91,859,15934926,17471135,14
105,859,15934926,17471135,9
112,859,15934926,17471135,19
126,859,15934926,17471135,39
165,859,15934926,17471135,6
166,859,15934926,17471135,20
182,859,15934926,17471135,32
214,859,15934926,17471135,7
216,859,15934926,17471135,24
238,859,15934926,17471135,21
257,859,15934926,17471135,9
252,859,15934926,17471135,11
255,859,15934926,17471135,8
257,859,15934926,17471135,13
267,859,15934926,17471135,9
264,859,15934926,17471135,9
260,859,15934926,17471135,12
259,859,15934926,17471135,7
239,859,15934926,17471135,10
230,859,15934926,17471135,2
194,859,15934926,17471135,3
178,859,15934926,17471135,8
